target,site,host_is_ip,url_len,url_path_len,url_path_str,url_query_cnt,url_query_str
0,iqiyi,0,402,2,8,21,393
0,iqiyi,0,421,2,8,24,412
0,iqiyi,0,203,3,203,0,0
0,iqiyi,0,808,2,5,33,802
0,iqiyi,0,308,2,8,19,299
0,iqiyi,0,346,2,8,19,337
0,iqiyi,0,178,4,15,6,162
0,iqiyi,0,100,5,50,2,49
0,iqiyi,0,95,4,17,2,77
0,iqiyi,0,143,3,19,5,123
0,iqiyi,0,799,2,5,32,793
0,iqiyi,0,39,3,23,1,15
0,iqiyi,0,89,5,26,3,62
0,iqiyi,0,279,2,8,18,270
0,iqiyi,0,780,2,8,21,771
0,iqiyi,0,210,3,23,9,186
0,iqiyi,0,270,2,2,15,267
0,iqiyi,0,604,4,28,7,575
0,iqiyi,0,340,2,8,17,331
0,iqiyi,0,137,4,30,6,106
0,iqiyi,0,270,2,2,15,267
0,iqiyi,0,72,6,72,0,0
0,iqiyi,0,39,5,39,0,0
0,iqiyi,0,420,2,8,24,411
0,iqiyi,0,421,2,8,24,412
0,iqiyi,0,420,2,8,24,411
0,iqiyi,0,548,2,7,32,540
0,iqiyi,0,420,2,8,24,411
0,iqiyi,0,203,3,203,0,0
0,iqiyi,0,346,2,8,19,337
0,iqiyi,0,798,2,5,32,792
0,iqiyi,0,805,2,5,33,799
0,iqiyi,0,413,2,10,38,402
1,iqiyi,1,586,7,62,27,523
0,iqiyi,0,383,3,7,16,375
0,iqiyi,0,802,2,5,32,796
0,iqiyi,0,802,2,5,32,796
0,iqiyi,0,397,2,8,14,388
0,iqiyi,0,511,2,6,7,504
0,iqiyi,0,292,2,8,19,283
0,iqiyi,0,347,2,8,19,338
0,iqiyi,1,3,2,3,0,0
1,iqiyi,0,551,7,62,22,488
1,iqiyi,1,598,7,62,28,535
0,iqiyi,0,180,4,15,6,164
0,iqiyi,0,804,2,5,33,798
0,iqiyi,0,418,2,10,38,407
0,iqiyi,0,543,2,7,32,535
0,iqiyi,0,352,2,8,19,343
1,iqiyi,1,604,7,62,28,541
0,iqiyi,0,124,5,50,1,73
0,iqiyi,0,577,2,7,30,569
0,iqiyi,0,542,2,7,32,534
0,iqiyi,0,755,2,6,7,748
0,iqiyi,0,338,3,338,0,0
0,iqiyi,0,415,2,8,22,406
0,iqiyi,0,426,2,8,25,417
0,iqiyi,1,56,2,4,2,51
0,iqiyi,0,807,2,5,33,801
0,iqiyi,0,321,2,8,20,312
0,iqiyi,0,355,2,8,20,346
0,iqiyi,0,178,4,15,6,162
0,iqiyi,0,100,5,50,2,49
0,iqiyi,0,6,2,6,0,0
0,iqiyi,0,95,4,17,2,77
0,iqiyi,0,800,2,5,32,794
0,iqiyi,0,143,3,19,5,123
0,iqiyi,0,39,3,23,1,15
0,iqiyi,0,89,5,26,3,62
0,iqiyi,0,279,2,8,18,270
0,iqiyi,0,47,2,5,1,41
0,iqiyi,0,779,2,8,21,770
0,iqiyi,0,210,3,23,9,186
0,iqiyi,0,270,2,2,15,267
0,iqiyi,0,603,4,28,7,574
0,iqiyi,0,339,2,8,17,330
0,iqiyi,0,542,2,7,32,534
0,iqiyi,0,269,2,2,15,266
0,iqiyi,0,351,2,8,19,342
0,iqiyi,0,137,4,30,6,106
0,iqiyi,0,425,2,8,25,416
0,iqiyi,0,426,2,8,25,417
0,iqiyi,0,425,2,8,25,416
0,iqiyi,0,543,2,7,32,535
0,iqiyi,0,380,2,6,32,373
0,iqiyi,0,425,2,8,25,416
0,iqiyi,0,380,2,6,32,373
0,iqiyi,0,355,2,8,20,346
0,iqiyi,0,802,2,5,32,796
0,iqiyi,0,383,3,7,16,375
0,iqiyi,0,803,2,5,32,797
0,iqiyi,0,511,2,6,7,504
0,iqiyi,0,397,2,8,14,388
0,iqiyi,0,798,2,5,32,792
0,iqiyi,0,279,2,8,18,270
0,iqiyi,0,334,2,8,18,325
0,iqiyi,1,3,2,3,0,0
1,iqiyi,0,551,7,62,22,488
1,iqiyi,1,598,7,62,28,535
0,iqiyi,0,416,2,10,38,405
1,iqiyi,1,604,7,62,28,541
0,iqiyi,0,806,2,5,33,800
0,iqiyi,0,124,5,50,1,73
0,iqiyi,0,587,2,7,30,579
0,iqiyi,0,543,2,7,32,535
0,iqiyi,0,755,2,6,7,748
0,iqiyi,0,402,2,8,21,393
0,iqiyi,0,413,2,8,24,404
0,iqiyi,0,338,3,338,0,0
0,iqiyi,0,807,2,5,33,801
0,iqiyi,0,178,4,15,6,162
0,iqiyi,0,308,2,8,19,299
0,iqiyi,0,342,2,8,19,333
0,iqiyi,0,6,2,6,0,0
0,iqiyi,0,100,5,50,2,49
0,iqiyi,0,95,4,17,2,77
0,iqiyi,0,143,3,19,5,123
0,iqiyi,0,39,3,23,1,15
0,iqiyi,0,89,5,26,3,62
0,iqiyi,0,800,2,5,32,794
0,iqiyi,0,279,2,8,18,270
0,iqiyi,0,780,2,8,21,771
0,iqiyi,0,48,2,6,1,41
0,iqiyi,0,208,3,23,9,184
0,iqiyi,0,28,5,28,0,0
0,iqiyi,0,269,2,2,15,266
0,iqiyi,0,166,4,34,5,131
0,iqiyi,0,340,2,8,17,331
0,iqiyi,0,136,4,30,6,105
0,iqiyi,0,543,2,7,32,535
0,iqiyi,0,270,2,2,15,267
0,iqiyi,0,352,2,8,19,343
0,iqiyi,0,39,5,39,0,0
0,iqiyi,0,70,6,70,0,0
0,iqiyi,0,72,6,72,0,0
0,iqiyi,0,412,2,8,24,403
0,iqiyi,0,413,2,8,24,404
0,iqiyi,0,412,2,8,24,403
0,iqiyi,0,241,3,23,9,217
0,iqiyi,0,412,2,8,24,403
0,iqiyi,0,799,2,5,32,793
0,iqiyi,0,544,2,7,32,536
0,iqiyi,0,344,2,8,19,335
0,iqiyi,0,165,4,29,4,135
0,iqiyi,0,286,2,2,20,283
0,iqiyi,0,174,5,31,8,142
0,iqiyi,0,381,2,6,32,374
0,iqiyi,0,381,2,6,32,374
0,iqiyi,0,98,3,24,1,73
0,iqiyi,0,99,3,25,1,73
0,iqiyi,0,97,3,23,1,73
0,iqiyi,0,414,2,10,38,403
1,iqiyi,1,607,7,62,28,544
0,iqiyi,0,383,3,7,16,375
0,iqiyi,0,801,2,5,32,795
0,iqiyi,0,802,2,5,32,796
0,iqiyi,0,397,2,8,14,388
0,iqiyi,0,511,2,6,7,504
0,iqiyi,0,279,2,8,18,270
0,iqiyi,0,334,2,8,18,325
0,iqiyi,1,3,2,3,0,0
1,iqiyi,0,551,7,62,22,488
1,iqiyi,1,598,7,62,28,535
0,iqiyi,0,180,4,15,6,164
1,iqiyi,1,604,7,62,28,541
0,iqiyi,0,805,2,5,33,799
0,iqiyi,0,124,5,50,1,73
0,iqiyi,0,543,2,7,32,535
0,iqiyi,0,586,2,7,30,578
0,iqiyi,0,755,2,6,7,748
0,iqiyi,0,402,2,8,21,393
0,iqiyi,0,338,3,338,0,0
0,iqiyi,0,413,2,8,24,404
0,iqiyi,0,807,2,5,33,801
0,iqiyi,0,178,4,15,6,162
0,iqiyi,0,342,2,8,19,333
0,iqiyi,0,6,2,6,0,0
0,iqiyi,0,100,5,50,2,49
0,iqiyi,0,95,4,17,2,77
0,iqiyi,0,143,3,19,5,123
0,iqiyi,0,39,3,23,1,15
0,iqiyi,0,89,5,26,3,62
0,iqiyi,0,800,2,5,32,794
0,iqiyi,0,308,2,8,19,299
0,iqiyi,0,280,2,8,18,271
0,iqiyi,0,52,2,6,2,45
0,iqiyi,0,780,2,8,21,771
0,iqiyi,0,208,3,23,9,184
0,iqiyi,0,98,4,31,3,66
0,iqiyi,0,69,5,69,0,0
0,iqiyi,0,271,2,2,15,268
0,iqiyi,0,340,2,8,17,331
0,iqiyi,0,602,4,28,7,573
0,iqiyi,0,543,2,7,32,535
0,iqiyi,0,270,2,2,15,267
0,iqiyi,0,137,4,30,6,106
0,iqiyi,0,352,2,8,19,343
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,494,2,6,7,487
0,iqiyi,0,519,2,7,29,511
0,iqiyi,0,279,2,8,18,270
0,iqiyi,0,345,2,8,20,336
0,iqiyi,0,308,2,8,19,299
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,751,2,5,33,745
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,3,2,3,0,0
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,3,2,3,0,0
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,215,2,2,15,212
0,iqiyi,0,37,6,37,0,0
0,iqiyi,0,39,3,23,1,15
0,iqiyi,0,212,2,2,15,209
0,iqiyi,0,26,4,26,0,0
0,iqiyi,0,88,5,26,2,61
0,iqiyi,0,217,2,2,15,214
0,iqiyi,0,209,3,23,9,185
0,iqiyi,0,603,4,28,7,574
0,iqiyi,0,218,2,2,15,215
0,iqiyi,0,138,4,30,6,107
0,iqiyi,0,46,6,46,0,0
0,iqiyi,0,69,5,69,0,0
0,iqiyi,0,62,5,62,0,0
0,iqiyi,0,72,6,72,0,0
0,iqiyi,0,72,6,72,0,0
0,iqiyi,0,72,6,72,0,0
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,93,2,5,6,87
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,3,2,3,0,0
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,410,2,10,38,399
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,752,2,5,33,746
0,iqiyi,0,92,2,5,6,86
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,785,4,28,46,756
1,iqiyi,1,785,4,28,46,756
0,iqiyi,0,114,4,54,3,59
0,iqiyi,0,349,2,8,19,340
0,iqiyi,0,344,2,13,11,330
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,577,2,7,33,569
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,357,2,8,20,348
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,349,2,8,19,340
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,576,2,7,33,568
0,iqiyi,0,124,3,124,0,0
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,357,2,8,20,348
0,iqiyi,0,6,2,6,0,0
0,iqiyi,0,3,2,3,0,0
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,349,2,8,19,340
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,449,2,8,24,440
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,349,2,8,19,340
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,576,2,7,33,568
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,124,3,124,0,0
0,iqiyi,0,81,2,3,1,77
0,iqiyi,0,357,2,8,20,348
0,iqiyi,0,6,2,6,0,0
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,345,2,8,19,336
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,372,2,4,21,367
1,iqiyi,0,529,7,62,21,466
1,iqiyi,1,576,7,62,27,513
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,580,2,7,33,572
0,iqiyi,0,450,2,8,24,441
0,iqiyi,0,124,3,124,0,0
0,iqiyi,0,357,2,8,20,348
0,iqiyi,0,6,2,6,0,0
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,450,2,8,24,441
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,37,6,37,0,0
0,iqiyi,0,242,2,2,15,239
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,238,2,2,15,235
0,iqiyi,0,39,3,23,1,15
0,iqiyi,0,26,4,26,0,0
0,iqiyi,0,243,2,2,15,240
0,iqiyi,0,208,3,23,9,184
0,iqiyi,0,181,4,41,5,139
0,iqiyi,0,244,2,2,15,241
0,iqiyi,0,152,4,30,6,121
0,iqiyi,0,46,6,46,0,0
0,iqiyi,0,35,5,35,0,0
0,iqiyi,0,46,6,46,0,0
0,iqiyi,0,72,6,72,0,0
0,iqiyi,0,39,5,39,0,0
0,iqiyi,0,33,4,33,0,0
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,576,2,7,33,568
0,iqiyi,0,259,3,259,0,0
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,357,2,8,20,348
0,iqiyi,0,6,2,6,0,0
1,iqiyi,1,583,7,62,27,520
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,3,2,3,0,0
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,449,2,8,24,440
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,448,2,8,24,439
1,iqiyi,1,16,2,16,0,0
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,572,2,7,33,564
0,iqiyi,0,448,2,8,24,439
0,iqiyi,0,441,2,8,24,432
0,iqiyi,0,53,4,53,0,0
0,iqiyi,0,353,2,8,20,344
0,iqiyi,0,6,2,6,0,0
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,440,2,8,24,431
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,406,2,10,38,395
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,573,2,7,33,565
0,iqiyi,0,441,2,8,24,432
0,iqiyi,0,411,3,411,0,0
0,iqiyi,0,353,2,8,20,344
0,iqiyi,0,134,3,14,10,119
0,iqiyi,0,29,2,7,2,21
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,440,2,8,24,431
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,440,2,8,24,431
0,iqiyi,0,917,2,5,32,911
0,iqiyi,0,1020,2,5,39,1014
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,37,5,37,0,0
0,iqiyi,0,41,5,41,0,0
0,iqiyi,0,240,3,23,9,216
0,iqiyi,0,165,4,29,4,135
0,iqiyi,0,27,5,27,0,0
0,iqiyi,0,38,5,38,0,0
0,iqiyi,0,285,2,2,20,282
0,iqiyi,0,37,5,37,0,0
0,iqiyi,0,174,5,31,8,142
1,iqiyi,1,781,4,28,46,752
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,98,3,24,1,73
0,iqiyi,0,97,3,23,1,73
0,iqiyi,0,99,3,25,1,73
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,922,2,5,33,916
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,179,4,15,6,163
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,3,2,3,0,0
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,922,2,5,33,916
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,587,7,62,27,524
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,386,2,4,23,381
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,418,2,10,38,407
0,iqiyi,0,3,2,3,0,0
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,924,2,5,33,918
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,180,4,15,6,164
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,3,2,3,0,0
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,587,7,62,27,524
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,383,3,7,16,375
0,iqiyi,0,919,2,5,32,913
0,iqiyi,0,921,2,5,32,915
0,iqiyi,0,364,2,8,14,355
0,iqiyi,0,459,2,6,7,452
0,iqiyi,0,290,2,8,19,281
0,iqiyi,1,3,2,3,0,0
0,iqiyi,0,349,2,8,19,340
0,iqiyi,0,349,2,8,19,340
0,iqiyi,0,89,2,9,6,79
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,87,2,9,6,77
0,iqiyi,0,89,2,9,6,79
0,iqiyi,0,92,2,9,6,82
0,iqiyi,0,19,2,19,0,0
0,iqiyi,0,92,2,9,6,82
0,iqiyi,0,92,2,9,6,82
0,iqiyi,0,90,2,9,6,80
0,iqiyi,0,85,2,9,6,75
0,iqiyi,0,90,2,9,6,80
0,iqiyi,0,11,3,11,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,44,5,44,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,91,2,9,6,81
0,iqiyi,0,35,4,35,0,0
0,iqiyi,0,39,2,6,0,32
0,iqiyi,0,43,5,43,0,0
0,iqiyi,0,47,5,47,0,0
0,iqiyi,0,47,5,47,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,301,2,7,19,293
0,iqiyi,0,48,5,48,0,0
0,iqiyi,0,91,2,9,6,81
0,iqiyi,0,16,3,16,0,0
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,89,2,9,6,79
0,iqiyi,0,92,2,9,6,82
0,iqiyi,0,98,2,9,6,88
0,iqiyi,0,419,2,7,17,411
0,iqiyi,0,349,2,8,19,340
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,240,2,8,14,231
0,iqiyi,0,623,2,6,7,616
0,iqiyi,0,623,2,6,7,616
0,iqiyi,0,290,2,8,19,281
0,iqiyi,0,548,2,7,31,540
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,354,2,8,20,345
0,iqiyi,0,44,2,7,2,36
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,320,2,8,20,311
0,iqiyi,0,47,2,10,2,36
0,iqiyi,0,246,2,7,18,238
0,iqiyi,0,251,2,10,14,240
1,iqiyi,0,127,7,65,5,61
0,iqiyi,0,215,2,10,12,204
1,iqiyi,1,86,7,65,1,20
1,iqiyi,0,551,7,62,22,488
1,iqiyi,1,598,7,62,28,535
0,iqiyi,0,372,2,4,21,367
1,iqiyi,1,786,4,28,46,757
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,422,2,10,38,411
1,iqiyi,1,781,4,28,46,752
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,20,2,20,0,0
0,iqiyi,0,34,3,20,1,13
0,iqiyi,0,37,4,23,1,13
0,iqiyi,0,38,3,24,1,13
0,iqiyi,0,30,3,16,1,13
0,iqiyi,0,48,3,34,1,13
0,iqiyi,0,27,3,13,1,13
0,iqiyi,0,43,4,29,1,13
0,iqiyi,0,34,3,20,1,13
0,iqiyi,0,37,3,23,1,13
0,iqiyi,0,41,3,27,1,13
0,iqiyi,0,35,3,21,1,13
0,iqiyi,0,45,4,31,1,13
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,51,5,42,0,8
0,iqiyi,0,43,5,43,0,0
0,iqiyi,0,33,4,33,0,0
0,iqiyi,0,38,5,38,0,0
0,iqiyi,0,47,5,47,0,0
0,iqiyi,0,61,5,47,1,13
0,iqiyi,0,57,5,43,1,13
0,iqiyi,0,41,3,27,1,13
0,iqiyi,0,30,3,30,0,0
0,iqiyi,0,44,3,30,1,13
0,iqiyi,0,23,3,23,0,0
0,iqiyi,0,35,4,35,0,0
0,iqiyi,0,46,4,32,1,13
0,iqiyi,0,24,3,24,0,0
0,iqiyi,0,29,3,29,0,0
0,iqiyi,0,38,3,24,1,13
0,iqiyi,0,39,4,39,0,0
0,iqiyi,0,34,3,20,1,13
0,iqiyi,0,28,2,28,0,0
0,iqiyi,0,28,6,28,0,0
0,iqiyi,0,101,3,34,2,66
0,iqiyi,0,40,4,22,1,17
0,iqiyi,0,114,4,28,4,85
0,iqiyi,0,22,4,22,0,0
0,iqiyi,0,24,3,17,1,6
0,iqiyi,0,24,3,17,1,6
0,iqiyi,0,24,3,17,1,6
0,iqiyi,0,55,5,23,1,31
0,iqiyi,0,149,4,21,6,127
0,iqiyi,0,37,4,37,0,0
0,iqiyi,0,36,3,22,1,13
0,iqiyi,0,38,4,20,1,17
0,iqiyi,0,40,4,22,1,17
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,44,5,44,0,0
0,iqiyi,0,29,2,29,0,0
0,iqiyi,0,43,4,23,2,19
0,iqiyi,0,29,4,23,1,5
0,iqiyi,0,29,4,23,1,5
0,iqiyi,0,29,4,23,1,5
0,iqiyi,0,29,4,23,1,5
0,iqiyi,0,35,5,35,0,0
0,iqiyi,0,30,3,30,0,0
0,iqiyi,0,36,6,36,0,0
0,iqiyi,0,58,5,44,1,13
0,iqiyi,0,372,2,4,21,367
0,iqiyi,0,114,4,28,4,85
0,iqiyi,0,22,3,22,0,0
0,iqiyi,0,50,2,50,0,0
0,iqiyi,0,38,3,24,1,13
0,iqiyi,0,14,2,14,0,0
0,iqiyi,0,36,2,3,1,32
0,iqiyi,0,36,2,3,1,32
0,iqiyi,0,15,4,15,0,0
0,iqiyi,0,30,2,30,0,0
0,iqiyi,0,25,4,25,0,0
0,iqiyi,0,19,3,13,1,5
0,iqiyi,0,799,2,2,35,796
0,iqiyi,0,332,2,3,18,328
0,iqiyi,0,45,5,45,0,0
0,iqiyi,0,14,4,14,0,0
0,iqiyi,0,824,2,2,35,821
0,iqiyi,0,135,2,4,3,130
0,iqiyi,0,54,2,3,2,50
0,iqiyi,0,39,4,29,1,9
0,iqiyi,0,566,2,3,8,562
0,iqiyi,0,48,4,48,0,0
0,iqiyi,0,47,6,47,0,0
0,iqiyi,0,48,6,48,0,0
0,iqiyi,0,22,4,22,0,0
0,iqiyi,0,34,6,28,1,5
0,iqiyi,0,375,2,8,1,366
0,iqiyi,0,214,2,4,2,209
0,iqiyi,0,40,2,3,1,36
0,iqiyi,0,189,2,3,6,185
0,iqiyi,0,670,6,670,0,0
0,iqiyi,0,13,4,13,0,0
0,iqiyi,0,982,3,11,66,970
0,iqiyi,0,565,2,3,8,561
0,iqiyi,0,25,4,25,0,0
0,iqiyi,0,375,2,8,1,366
0,iqiyi,0,24,3,14,0,9
0,iqiyi,0,16,4,16,0,0
0,iqiyi,0,307,3,9,9,297
0,iqiyi,0,1135,2,5,39,1129
0,iqiyi,0,212,2,4,2,207
0,iqiyi,0,33,6,33,0,0
0,iqiyi,0,133,3,19,4,113
0,iqiyi,0,37,6,37,0,0
0,iqiyi,0,60,8,60,0,0
0,iqiyi,0,69,8,69,0,0
